04783204000105#0,05194502000114#0,16997199000104#0,21157610000173#0	111382#0	9871200	4	1	1645200
19817766000191#0,19817766000353#0	379825#0,379949#0,380018#0,501308#0,611637#0	9864190	2	5	9864190
27829365000180#0,31806367000120#0,31806557000148#0,31806656000120#0	69922#0,123091#0,187248#0,194546#0,210181#0,210332#0,482301#0,548566#0,619660#0	9644460	4	9	1607410
49475833000106#0,60665981000541#0	396906#0	9634142	2	1	9634142
00823665000103#0,24435468000177#0	110355#0,541987#0,618592#0	9633057	2	3	9633057
21538565000105#0,61234985000104#0	33044#0,33084#0,47340#0,54643#0,63465#0,69369#0,95995#0,127135#0,196758#0,200897#0,205725#0,233896#0,296570#0,354178#0,354261#0,386692#0,405023#0,444747#0,455076#0,470485#0,532970#0,583180#0	9609318	2	22	9609318
07485963000171#0.4,07485963000252#0.4	31091#0,31148#0,722474#0.8	9576246	2	3	9576246
18871020000101#0,19848316000166#0,61099834063273#0	110040#0	9501879	3	1	3167293
00805387000153#0,19699192000102#0	142498#0,142562#0	9491528	2	2	9491528
01617957000144#0,07850445000100#0,10290312000130#0,15772746000190#0,26248860000132#0	110957#0,410340#0,541982#0,674790#0	9479760	5	4	947976
05334499000197#0,10294104000100#0	373699#0,373802#0,601412#0	9479040	2	3	9479040
24153753000103#0,26848276000118#0	228395#0,492987#0,493010#0,493054#0,528241#0	9357765	2	5	9357765
44772937000150#0,47103106000184#0	397904#0	9343000	2	1	9343000
05483536000129#0,58514928003351#0,62252408000108#0	171456#0,186627#0,370219#0,443586#0,443599#0,484809#0,641609#0	9325491	3	7	3108497
02177027000180#0,12375009000166#0,19169820000130#0	541815#0,551298#0	9254725	3	2	3084908
17610403000155#0,17610403000236#0,42906073000197#0	206385#0,206548#0	9242521	3	2	3080840
34274233000102#0,34274233002571#0	296053#0	9240000	2	1	9240000
27829365000180#0,31806557000148#0,31806656000120#0,39621867001686#0	69922#0,123091#0,187248#0,210181#0,210332#0,482301#0,619660#0,628428#0	9192660	4	8	1532110
03652030000170#0,11896538000142#0	153845#0,154032#0,476215#0	9186178	2	3	9186178
05463225000106#0,05716058000150#0,35820448003070#0	49342#0,72095#0,244781#0,244785#0,244810#0,244811#0,398931#0,427442#0,457823#0,477522#0,482115#0,508480#0,572717#0,572851#0,634535#0,634536#0,637144#0,717648#0	9183685	3	18	3061228
05656727000145#0,17345477000101#0,19293846000195#0	398985#0	9161742	3	1	3053914
12381568000189#0,24899135000107#0	531274#0,531405#0,687332#0	9160927	2	3	9160927
01107391000100#0,05723278000100#0,72563158000180#0	397576#0,398793#0	9158374	3	2	3052791
01593821001032#0,13829957000197#0,43998509000188#0	245930#0,245962#0,246063#0,246114#0,246149#0,246152#0,246154#0,246216#0	9076674	3	8	3025558
00836942000104#0,04234042000148#0	35776#0,35889#0,36254#0,36256#0,36261#0,36273#0,36303#0,36304#0,36367#0,36379#0,37435#0,37488#0,38614#0,38755#0,38791#0,46306#0,55797#0,64481#0,69381#0,71851#0,72442#0,79677#0,79701#0,83406#0,84961#0,86943#0,107307#0,110346#0,111289#0,165241#0,178090#0,190145#0,205227#0,205553#0,205562#0,205712#0,211765#0,211894#0,211921#0,211953#0,211965#0,221483#0,240084#0,240165#0,240345#0,265659#0,265696#0,265716#0,278945#0,341927#0,362273#0,365466#0,369556#0,369901#0,369919#0,372840#0,384484#0,384486#0,384544#0,436016#0,436049#0,446624#0,459732#0,471248#0,475094#0,489306#0,583456#0,599511#0,599512#0,599537#0,611072#0,619499#0,620077#0,649746#0,690688#0,707117#0,712026#0,719949#0	9061267	2	78	9061267
00285753001324#0,13334702000153#0	398785#0	9055591	2	1	9055591
28257270000100#0,28551277000121#0,29103653000188#0	576928#0,580268#0,640891#0,720820#0	9043572	3	4	3014524
04234042000148#0,04859439000125#0,12579490000101#0	189260#0,295512#0,295514#0,295540#0,444972#0,457080#0,490326#0,606387#0,619467#0,620077#0,624354#0,624362#0,624405#0,624423#0,639003#0,653920#0,665140#0,679620#0,712245#0,717148#0,720972#0,721859#0	9038769	3	22	3012923
01554285000175#0,21297758000103#0	443349#0	9038696	2	1	9038696
04027894000164#1.2,04027894000326#1.2	382905#0,460300#0,502908#0,762204#0.8,944923#0.8,948342#0.8	9014157	2	6	9014157
11650569000119#0.8,18612367000121#0.8	228329#0,228395#0,528241#0,892209#0.8,892265#0.8	9009567	2	5	9009567
10328635000176#0,11405384000149#0	16935#0,26247#0,36276#0,54077#0,106127#0,106238#0,167937#0,168220#0,191498#0,230972#0,279023#0,293423#0,296457#0,296485#0,363341#0,374672#0,374743#0,374776#0,374808#0,374814#0,374837#0,405510#0,425558#0,444732#0,444907#0,459097#0,477017#0,494121#0,500926#0,503815#0,546952#0,550365#0,580262#0,582276#0,623077#0,623203#0,630870#0,648313#0,651465#0,655914#0,660471#0,681056#0,687225#0,700277#0,717048#0,723240#0	8997992	2	46	8997992
10888262000198#0,10888273000178#0,10916841000105#0,11069316000156#0	185935#0,186627#0,186827#0,546375#0,547409#0,597524#0,662913#0,709732#0	8996124	4	8	1499354
08228010000433#0,08278985000123#0	15780#0,129693#0,457500#0,457925#0,475783#0,506657#0,515956#0,532962#0,613763#0	8993193	2	9	8993193
06019570000100#0,08931860000150#0,08934131000158#0	396978#0,397074#0,397185#0,397209#0,397320#0,397580#0,398095#0	8968240	3	7	2989413
18135409000180#0,18466367000160#0	132900#0,132912#0,132955#0,132959#0,260080#0,260081#0,260106#0,260111#0,260137#0,260156#0,444120#0,444121#0,499152#0,499153#0,660515#0,679881#0	8933906	2	16	8933906
17719444000184#0,17719444000346#0,19478320000180#0	453800#0,539492#0	8913840	3	2	2971280
00874929000140#0,03945035000191#0,15031173000144#0,18269125000187#0,21681325000157#0,22635177000105#0,42799163000126#0,44734671000151#0,60665981000975#0	629089#0	8872704	9	1	246464
21538565000105#0,59179838000137#0	54643#0,63465#0,69369#0,70976#0,95995#0,127135#0,196758#0,200897#0,205725#0,233896#0,296570#0,354178#0,354261#0,366575#0,366667#0,405023#0,407933#0,444747#0,455076#0,457074#0,532970#0,583180#0	8850845	2	22	8850845
17197385016800#0,19283264000128#0,19288485000199#0,21966063000177#0,22683676000160#0,27795114000121#0,31719674000174#0,32721152000170#0,57844938000105#0,58295429000133#0	632687#0	8832037	10	1	196267
08033526000180#0,16849272000109#0	255541#0,255582#0,255606#0,255663#0,255714#0,255736#0,255792#0,498570#0,498585#0,615931#0	8765991	2	10	8765991
02520829000140#0,18269125000187#0	492842#0,492867#0,492876#0,576488#0,712207#0	8736558	2	5	8736558
19550505000158#0,24257068000119#0,26755109000122#0,26928396000125#0,27007049000122#0	144021#0	8698000	5	1	869800
02814497000107#0,02814497000700#0	243937#0,363437#0,479985#0,496177#0,624563#0	8663604	2	5	8663604
05194502000114#0,42799163000126#0	227653#0,492833#0,492834#0,492867#0,576488#0,712207#0	8654189	2	6	8654189
10511526000190#0,10511542000182#0,10523552000138#0,10523564000162#0,10528740000159#0,10693036000151#0,18864562000149#0	631583#0	8635200	7	1	411200
02914734000101#0,03237583000590#0,13129157000163#0	289880#0,289885#0,290025#0,290055#0,290772#0,290896#0,290929#0,290977#0,291026#0,291151#0,291157#0,291308#0,291313#0,291988#0,291996#0,292008#0,292210#0	8619025	3	17	2873008
02229404000187#0,09307681000100#0	33375#0,33565#0,33611#0,33621#0,45732#0	8618654	2	5	8618654
02794555000420#0,05709080000172#0	206705#0,352306#0,398171#0,399155#0,399158#0,427253#0,427335#0,427338#0,429087#0,548073#0,607635#0,675214#0	8565235	2	12	8565235
10888262000198#0,10916841000105#0,11069316000156#0	185935#0,186627#0,186827#0,296506#0,296544#0,546375#0,547409#0,597524#0,662913#0,709732#0	8557533	3	10	2852511
04500944000189#0,04500944000260#0	67659#0,67717#0,67744#0,67776#0,67779#0,596601#0,596604#0	8500321	2	7	8500321
00630435000110#0,01466431000100#0,70964044000117#0	109775#0,280494#0,369276#0,720591#0	8492471	3	4	2830823
14764573000104#0,79719613000133#0,81716854000170#0	3001#0,3045#0,3071#0,36788#0,53311#0,70907#0,70948#0,70982#0,127370#0,295732#0,295896#0,397293#0,663168#0	8465977	3	13	2821992
11383230000101#0,17247933000180#0	377150#0,519346#0	8459076	2	2	8459076
01654749000115#0,06036371000100#0,42920926000145#0	45955#0,131599#0,187303#0,227169#0,261853#0,376813#0,493580#0,637329#0	8443566	3	8	2814522
05710584000102#0,56998701000116#0	396811#0,396840#0	8414102	2	2	8414102
05463225000106#0,05722024000178#0,05740706000103#0,35820448003666#0	153751#0,153874#0,153918#0,153966#0,171011#0,171050#0	8324677	4	6	1387446
15253614000152#0,15282653000188#0	37414#0,186516#0,199230#0,202550#0,202556#0,202562#0,202576#0,291753#0,559465#0,614854#0,623772#0,624092#0,624134#0,680291#0,708858#0,710383#0,720315#0	8312441	2	17	8312441
01107391000100#0,05723278000100#0	135757#0,153893#0,170935#0,171847#0,171992#0,172002#0,296275#0,296372#0,296586#0,296596#0,397576#0,398793#0,444689#0,502614#0,502812#0,516344#0,516376#0,523362#0	8291921	2	18	8291921
01133225000189#0,21013054000161#0	46992#0,438722#0,602454#0,700033#0	8281837	2	4	8281837
17300074000146#0,26928083000177#0	228395#0,492987#0,528241#0	8273967	2	3	8273967
05463225000106#0,05716058000150#0	14515#0,14678#0,14765#0,14973#0,15187#0,16213#0,18496#0,18543#0,26111#0,26135#0,26587#0,49342#0,72095#0,87963#0,119715#0,119792#0,119843#0,127120#0,127206#0,148733#0,180708#0,200857#0,244781#0,244785#0,244810#0,244811#0,353083#0,360749#0,374164#0,374221#0,374318#0,374386#0,374513#0,384086#0,388149#0,398931#0,399970#0,400052#0,400149#0,427442#0,444907#0,447567#0,447869#0,457823#0,468756#0,477522#0,482115#0,483128#0,486966#0,494511#0,508480#0,531596#0,550369#0,572717#0,572851#0,573550#0,592230#0,615997#0,621496#0,624844#0,634535#0,634536#0,637144#0,638204#0,677559#0,680847#0,688706#0,696974#0,717648#0	8131495	2	69	8131495
11034934000160#0,73856593000166#0	396772#0,396889#0	8126562	2	2	8126562
03155958000140#0,14335861000135#0,14335899000108#0	49276#0,54077#0,153945#0,472749#0,488029#0,497631#0,497649#0,497654#0,518535#0,623665#0,630321#0,646286#0,681056#0,712049#0,712714#0,712789#0	8123444	3	16	2707814
16482201000102#0,18398430000179#0	295251#0,295351#0,295747#0,295812#0,296045#0,296121#0,296261#0,296304#0,296568#0	8110142	2	9	8110142
16898413000175#0,19122936000113#0	29381#0,39510#0,39515#0,39516#0,39536#0,39646#0,66822#0,66965#0,66966#0,93735#0,110440#0,110476#0,110603#0,149519#0,181199#0,181208#0,181232#0,181236#0,181242#0,181255#0,181347#0,182018#0,219313#0,219347#0,219450#0,255362#0,269109#0,269114#0,348112#0,348175#0,360802#0,384026#0,384093#0,384161#0,471232#0,491367#0	8089648	2	36	8089648
00823665000103#0,16968448000133#0	110354#0,541825#0,541856#0	8073131	2	3	8073131
18767633000195#0,61150447000131#0	352312#0,396840#0	8058059	2	2	8058059
01463593000195#0,03945035000191#1,12889035000102#1	110218#2	8046927	3	1	6035195
01463593000195#0,07790854000168#1,12889035000102#1	110218#2	8046927	3	1	6035195
02645597000157#0,03485572000104#1,73856593000166#1	110218#2	8046927	3	1	6035195
09532089000101#0,15486358000143#0,21042015000354#0	115763#0	8041200	3	1	2680400
06291846000104#0,20504508000134#0	465440#0	8038334	2	1	8038334
02736688000106#0,23616461000199#0	482112#0,482167#0,697301#0	7996786	2	3	7996786
02535707000128#0,05720496000191#0,12000719000101#0	72368#0,296196#0,296269#0,632837#0,675187#0,675203#0	7982359	3	6	2660786
23958719000135#0,32629365000176#0,57532343000114#0	544524#0,672232#0,684407#0,703350#0,707402#0,711817#0	7938441	3	6	2646147
01929665000309#0,25674730000107#0	19086#0,19088#0,84489#0,87399#0,89332#0,89337#0,135924#0,135926#0,135963#0,135978#0,136028#0,136156#0,136600#0,136622#0,180864#0,180949#0,180954#0,185656#0,186311#0,186370#0,186418#0,194959#0,194960#0,194979#0,194983#0,222920#0,222925#0,223052#0,238462#0,256241#0,265490#0,265547#0,265578#0,351732#0,373211#0,375135#0,407608#0,462810#0,462841#0,463245#0,463261#0,483283#0,484880#0,484910#0,496578#0,496589#0,511645#0,511661#0,511696#0,560933#0,598116#0,604418#0,604435#0,619885#0,628997#0,661719#0	7925730	2	56	7925730
05699378000149#0,06218379000197#0,07954691000101#0	396820#0,396896#0,398504#0,398509#0	7877689	3	4	2625896
00491870000100#0,03102926000186#0	182046#0,483634#0,639197#0,716743#0	7865551	2	4	7865551
10636075000117#0,71356653000156#0	214215#0,214448#0,214598#0,214765#0,490748#0	7851877	2	5	7851877
05464491000145#1.6,09308652000162#1.6	33375#0,33565#0,45732#0,449839#0,449844#0,721990#0.8,722097#0.8,722160#0.8,722164#0.8	7824666	2	9	7824666
10744404000143#0,69034668000156#0	115748#0,397051#0,397872#0	7816498	2	3	7816498
00553702000100#0,07000041000127#0	72266#0,135783#0,457826#0,485709#0,545937#0	7800000	2	5	7800000
08288038000113#0,10651281000104#0,16947509000348#0	109925#0	7788900	3	1	2596300
10621711000137#0,17692900000140#0	1405#0,1409#0,469767#0,469768#0,524179#0,524181#0,700804#0	7758809	2	7	7758809
01744153000106#0,17192048000141#0	27390#0,27462#0,27542#0,35771#0,104759#0,104851#0,400731#0,429102#0,465492#0,507042#0,543466#0,543572#0,543739#0,559633#0,614567#0,661604#0,687939#0,689087#0,718121#0,721922#0	7758398	2	20	7758398
08830900000178#0.4,14087361000121#0.4	213073#0,875660#0.8	7753785	2	2	7753785
21752738000185#0,21752738000428#0	189991#0,190043#0,190082#0,190131#0,485657#0,640382#0,688626#0	7737592	2	7	7737592
05624552000194#0,71957310000147#0	109507#0,153728#0,370440#0,396898#0,397773#0,397944#0,398226#0,399403#0,429450#0,473509#0,476402#0,669352#0,675159#0,675190#0,722611#0	7715126	2	15	7715126
08228010000271#0,08278985000123#0	74867#0,96006#0,96165#0,190579#0,346771#0,365424#0,398998#0,492633#0	7650901	2	8	7650901
00886257000605#0,10739348000159#0	398011#0,399237#0	7631737	2	2	7631737
00836942000104#0,04859439000125#0	16984#0,35776#0,35889#0,36254#0,36256#0,36261#0,36273#0,36303#0,36304#0,36367#0,36379#0,37435#0,37488#0,38614#0,38755#0,38791#0,46306#0,64481#0,69381#0,71851#0,72442#0,79677#0,79701#0,83406#0,84961#0,86943#0,107307#0,110346#0,111289#0,165241#0,178090#0,190145#0,205553#0,205562#0,205712#0,211765#0,211894#0,211921#0,211953#0,211965#0,265659#0,265696#0,265716#0,278945#0,341927#0,362273#0,365466#0,369556#0,369901#0,369919#0,372840#0,379294#0,379514#0,384484#0,384486#0,384544#0,436016#0,436049#0,446624#0,459732#0,471248#0,475094#0,481433#0,481452#0,489306#0,515087#0,583456#0,599511#0,599512#0,599537#0,620077#0,649746#0,690688#0,707117#0,712026#0,719949#0	7542730	2	76	7542730
17719444000184#0,19478320000180#0	49053#0,49213#0,49325#0,453800#0,539492#0	7537245	2	5	7537245
02398384000178#0,12538156000290#0,12695533000114#0	496930#0,496943#0,537492#0,616333#0,655919#0	7479000	3	5	2493000
17266126000105#0.4,24272869000153#0.4	297389#0,954638#0.8	7468440	2	2	7468440
00823665000103#0,19103290000127#0,61099834063273#0	110642#0,541852#0,541858#0,541945#0,542024#0,542289#0	7453430	3	6	2484476
12187694000105#2.4,12187694000369#2.4	97725#0,97755#0,97779#0,97803#0,97827#0,97831#0,97867#0,543245#0,543305#0,660935#0,786909#0.8,786932#0.8,786948#0.8,786957#0.8,786990#0.8,787050#0.8	7446042	2	16	7446042
05159591000168#0,21297758000103#0	450390#0,627663#0	7428835	2	2	7428835
05467979000126#0,58295213002111#0	293340#0,614747#0,657963#0,663383#0,663384#0,663388#0,675162#0,675195#0,675219#0	7427189	2	9	7427189
01509731000120#0,10230730000132#0,10600312000190#0	5682#0,46992#0,125327#0,446357#0,667681#0	7415282	3	5	2471760
01417694000120#0,02520829000140#0,03945035000191#0,05194502000114#0,15031173000144#0,18269125000187#0,21681325000157#0,36325157000215#0,44734671000151#0,49228695000152#0	492876#0	7393230	10	1	164294
05483536000129#0,62252408000108#0	171456#0,185646#0,186088#0,186627#0,186827#0,226988#0,370219#0,443586#0,443599#0,484809#0,562425#0,562691#0,569925#0,610026#0,641609#0	7381933	2	15	7381933
14044459000100#0,23958719000135#0,57532343000114#0	45723#0,205739#0,258546#0,503509#0,508143#0,576875#0,582219#0,582265#0,715332#0	7347940	3	9	2449313
14920632000188#0,14920665000128#0,20415295001731#0	120105#0,414631#0,468795#0	7333500	3	3	2444500
02018303000167#0.4,15629893000106#0.4	167945#0,406427#0,508499#0,766543#0.8	7296817	2	4	7296817
12483875000170#0,17266126000105#0	297267#0	7220940	2	1	7220940
05439635000456#0,05734493000107#0	398831#0,398985#0,399088#0,399411#0,399540#0,635839#0	7213317	2	6	7213317
00331788003053#0,60830296000108#0	17466#0,32075#0,42057#0,51374#0,51402#0,66204#0,200854#0,205521#0,205535#0,205642#0,255955#0,258433#0,258464#0,295599#0,341910#0,363312#0,401341#0,436043#0,436523#0,446589#0,447869#0,450154#0,465476#0,470172#0,470175#0,475102#0,498898#0,519076#0,538965#0,551737#0,580866#0,582919#0,587520#0,589960#0,609067#0,618885#0,626724#0,637286#0,637807#0,669680#0,690684#0,711287#0,711585#0,721843#0	7177253	2	44	7177253
09612864000139#0,13895964000197#0	168358#0,396799#0,396925#0,396934#0,397406#0	7139069	2	5	7139069
05375249000103#0,13595085000140#0,55979736000145#0	54036#0,109540#0,116527#0,348133#0,568765#0,583216#0,610732#0,638994#0,666651#0,694612#0,703342#0,708294#0	7094315	3	12	2364771
03568449000149#0,04802805000100#0,46677860000165#0	35810#0,35910#0	7068000	3	2	2356000
21681325000157#1,38681730000178#0,73856593001057#1	576488#0,653913#2	7056905	3	2	2921979
22204101000117#0,42937649000183#0	178148#0,202382#0,374200#0,381050#0,381838#0,382034#0,382076#0,382084#0,382347#0,382829#0,382834#0,383020#0,482109#0,486938#0,502847#0,545938#0,554422#0,570685#0,635150#0,674790#0,701861#0	7047023	2	21	7047023
18269125000187#0,21681325000157#0,44734671000151#0	492833#0,492876#0,576488#0,629089#0	7045616	3	4	2348538
49324221000104#0,49324221001690#0	553804#0,598694#0,623916#0,699590#0	7045218	2	4	7045218
05463225000106#0,05722024000178#0,05740706000103#0	153751#0,153874#0,153918#0,153966#0,171011#0,171050#0,397208#0	7007514	3	7	2335838
09504894000121#0,59527788000131#0	399562#0	6999997	2	1	6999997
20794996000161#0,23961832000170#0	147514#0,178941#0,178982#0	6950920	2	3	6950920
05706897000197#0,28672087000162#0,61064838000133#0	185609#0,185864#0,186086#0,186478#0,186662#0,186835#0	6948894	3	6	2316298
20971271000100#0,61099834063273#0,68949239000570#0	110630#0	6931163	3	1	2310387
28257270000100#0,28551277000121#0,29103653000188#0,29315419000203#0	640891#0	6930628	4	1	1155104
01133225000189#0,01509731000120#0,10230730000132#0,10600312000190#0	5682#0,46992#0	6928074	4	2	1154679
09034803000131#0,24200910000186#0,41694662000196#0	72266#0	6900000	3	1	2300000
38695557000167#0,66438466000181#0	115838#0,115856#0,115953#0,413714#0,467842#0,544446#0,619405#0,666644#0	6897709	2	8	6897709
04234042000148#0,04859439000125#0,12580115000262#0	125837#0,353654#0,580794#0	6849960	3	3	2283320
11226054000196#0,18468199000142#0	366924#0,366945#0,367023#0,367026#0,367048#0,367064#0,367122#0,367127#0,367130#0,367149#0,367190#0,367254#0,426560#0	6842002	2	13	6842002
18269125000187#0,42799163000126#0,44734671000151#0	492833#0,576488#0,629086#0,629089#0	6824471	3	4	2274823
04567650000174#0,26279935000142#0	230780#0	6817660	2	1	6817660
10676292000130#0,13166741000199#0	228139#0,228140#0,228156#0,228247#0,228248#0,228249#0,228300#0,228339#0,228401#0,228471#0,228474#0,493011#0,517951#0,528237#0,663789#0,668460#0,716942#0	6813281	2	17	6813281
05717862000153#0,12068232000160#0,49324221000104#0,49324221001690#0	623916#0,699590#0	6802116	4	2	1133686
00609820000185#0,04611142000146#0,13057440000127#0	290912#0	6801328	3	1	2267109
05719857000180#0,10771702000122#0,42180406000143#0	398997#0,399552#0,653110#0,657944#0	6781793	3	4	2260597
05463225000106#0,05716058000150#0,35820448013700#0	14515#0,14678#0,14765#0,14973#0,15187#0,18496#0,18543#0,119715#0,119792#0,119843#0,200857#0,388149#0,447869#0,468756#0,573550#0,621496#0,624844#0,680847#0,696974#0	6777096	3	19	2259032
00331788003053#0,05665483000167#0	42057#0,51374#0,51402#0,66204#0,70545#0,200854#0,205521#0,205535#0,205642#0,255955#0,258433#0,258464#0,278410#0,295599#0,341910#0,363312#0,401341#0,436043#0,436523#0,446589#0,447869#0,465476#0,470172#0,470175#0,474344#0,475102#0,498898#0,519076#0,538965#0,551737#0,580866#0,582919#0,587520#0,589960#0,609067#0,626724#0,637286#0,637807#0,643418#0,669680#0,690684#0,711585#0,721843#0	6765427	2	43	6765427
03690841000166#0,07187576000159#0	186088#0,186485#0,369250#0,370023#0,429247#0,464945#0,481222#0,531141#0,562691#0,562790#0,570574#0,573597#0,604973#0,610026#0,617323#0,689700#0,701920#0	6758357	2	17	6758357
09666393000141#0,17097702000138#0,21412226000170#0,23481766000130#0	143971#0	6723043	4	1	1120507
06629745000109#0,49324221000104#0,49324221001690#0	553804#0,623916#0	6721415	3	2	2240471
01133225000189#0,10197494000108#2,11203475000100#2	46992#2,282805#2	6705866	3	2	5029399
04307650001298#0,05213712000102#0,76092907000190#0	578126#0,703532#0	6697802	3	2	2232600
14197082000110#0,14707364000110#0	35693#0,38465#0,194547#0,341812#0,360735#0,436018#0	6672706	2	6	6672706
14920632000188#0,14920665000128#0,20415295002460#0	411962#0,639040#0	6664560	3	2	2221520
18658732000139#0,30391389000104#0,30651961000127#0	494874#0,627696#0,700368#0	6658611	3	3	2219537
21681325000157#0,42799163000126#0	145810#0,227653#0,492833#0,492834#0,576488#0,611356#0,629089#0	6647473	2	7	6647473
11178275000136#0,40556615000113#0	242177#0,242185#0,242212#0,242232#0,242274#0,495884#0	6617506	2	6	6617506
04027894000164#0,42799163000126#0	626172#0,712207#0	6609401	2	2	6609401
21804120000383#2.8,21804120000545#2.8	1735#0,40424#0,40488#0,47255#0,47263#0,402045#0,452796#0,732406#0.8,732547#0.8,732572#0.8,732700#0.8,732792#0.8,732845#0.8,962013#0.8	6568550	2	14	6568550
05865112000129#0,60318797000100#0	712207#0	6564709	2	1	6564709
09192829000108#0,24826631000122#0	712207#0	6564709	2	1	6564709
10571984000114#0,71336101000186#0	712207#0	6564709	2	1	6564709
88658984000496#0,93975993000106#0,95260972000121#0,97296792000125#0	198874#0,213550#0	6553506	4	2	1092251
02520829000140#0,05194502000114#0,21681325000157#0	227653#0,492828#0,492834#0,492842#0,492876#0,576488#0	6548500	3	6	2182833
04683237000175#0,19500032000184#0,71171003000136#0	205830#0,205850#0,205868#0,205906#0	6539818	3	4	2179939
01929665000309#0,31272701000103#0	84489#0,135924#0,135926#0,135963#0,135978#0,136028#0,136156#0,136600#0,136622#0,185656#0,186311#0,186370#0,186418#0,194959#0,194960#0,194979#0,194983#0,222920#0,222925#0,223052#0,238462#0,256198#0,265490#0,265547#0,265578#0,351732#0,375135#0,407608#0,484880#0,484910#0,496578#0,496589#0,511645#0,511661#0,511696#0,560933#0,585818#0,598116#0,604418#0,604435#0,619885#0	6534214	2	41	6534214
05822847000175#0,14311691000159#0	250127#0,443427#0,525695#0,699110#0,699432#0,718374#0	6532184	2	6	6532184
09664158000130#0,61485900000594#0	109734#0,602487#0,608048#0	6531536	2	3	6531536
01245727000100#0,01245727000525#0	27693#0,27735#0,27768#0	6518982	2	3	6518982
02520829000140#0,05194502000114#0,18269125000187#0	492842#0,492867#0,492876#0,576488#0	6515548	3	4	2171849
00153980000162#0,01632675000116#0,24988594000159#0,70949888000199#0	110146#0,236301#0,374459#0,432607#0,441378#0,441379#0	6514200	4	6	1085700
36760635000134#0,37137767000177#0	77154#0,171799#0	6460396	2	2	6460396
07737584000121#0,11030688000179#0,53276010000110#0	166441#0,166501#0,174325#0,174454#0,370245#0,370429#0,370575#0,392437#0,429205#0,476225#0,476663#0,476697#0,549364#0,570615#0,619600#0,630773#0	6445592	3	16	2148530
11165514000113#0,21789326000110#0	100296#0,100313#0,100341#0,105404#0,385438#0,465764#0,618718#0,619127#0,619135#0,703208#0	6435219	2	10	6435219
22776132000142#0,25674730000107#0	16458#0,60129#0,77960#0,77969#0,185774#0,186841#0,186979#0,249890#0,249931#0,265797#0,363699#0,363728#0,373211#0,406302#0,422534#0,427884#0,441872#0,449603#0,484769#0,484847#0,484930#0,488784#0,497410#0,537724#0,581646#0,609902#0,610941#0,661808#0,686821#0,686822#0,689054#0,689063#0,690483#0,690566#0,702860#0,704730#0,708934#0,717121#0,719058#0	6427274	2	39	6427274
01449930000190#0,08432520000185#0,09617790000123#0	397977#0	6420359	3	1	2140119
15486358000143#0,21042015000354#0	115763#0,115983#0,211629#0,211664#0	6417930	2	4	6417930
06983188000111#0,19812135000180#0,58069956000120#0	95845#0,95993#0,96016#0,135512#0,186508#0,186637#0,199765#0,199852#0,441894#0,621779#0,624126#0,680367#0	6417652	3	12	2139217
05194502000114#0,18269125000187#0,21681325000157#0	492833#0,492842#0,492876#0,576488#0	6405676	3	4	2135225
08092359000148#0,42818823000179#0	180292#0,180297#0,180307#0,180373#0,180397#0,180416#0,180519#0,180547#0,482932#0	6401464	2	9	6401464
07159285000157#0,17979378000181#0,19396714000199#0,19743896000127#0	385705#0,412019#0,610713#0	6397842	4	3	1066307
01133225000189#0,10197494000108#2,21013054000161#2	46992#2,438722#2	6385762	3	2	4789321
01993440000150#0,04930957000198#0	198727#0,198737#0,198738#0,198741#0,198812#0,198893#0	6381390	2	6	6381390
13585693000173#0,13596987000109#0,25874389000125#0	82973#0,83053#0,83138#0,83266#0,83360#0,474695#0,474714#0,474765#0	6378030	3	8	2126010
11178275000136#0,19470118000101#0,40556615000113#0	242232#0,242274#0	6373680	3	2	2124560
05194502000114#0,21681325000157#0,44734671000151#0	492828#0,492833#0,492876#0,576488#0	6351146	3	4	2117048
01513946000114#0,05733154000106#0,10678377000158#0	397162#0,397731#0,397870#0,398175#0,398268#0,398763#0,399048#0,399550#0	6340221	3	8	2113407
13656820000188#0,13773757000160#0,17282160000173#0	352306#0,398356#0	6337349	3	2	2112449
02272500000108#0,04193097000157#0,10322079000120#0	33565#0	6333588	3	1	2111196
38681730000178#0,73856593001057#0	172050#0,476682#0,576488#0,620534#0,653913#0	6324247	2	5	6324247
04851699000154#2.4,22719843000185#2.4	199733#0,286731#0,341811#0,401707#0,425846#0,425881#0,564544#0,564603#0,730332#0.8,754722#0.8,754773#0.8,860497#0.8,860542#0.8,941155#0.8	6310792	2	14	6310792
12420164000319#0,23741562000191#0	502402#0,502618#0,502671#0,502816#0,502874#0,502878#0,502908#0,615632#0,624044#0,624119#0	6309194	2	10	6309194
02966317000293#0,05716002000103#0,17315754000133#0	542628#0,675155#0	6256800	3	2	2085600
02520829000140#0,05194502000114#0,44734671000151#0	492828#0,492859#0,492876#0,576488#0	6254514	3	4	2084838
02343359000197#0,14764573000104#0,79719613000133#0	46582#0,374431#0,398504#0	6253079	3	3	2084359
01140868000150#0,03945035000191#0,04063331000121#0,05159591000168#0	474520#0	6236963	4	1	1039493
17314949000169#0,71007280000108#0	84935#0,86949#0,86985#0,86989#0,87032#0,475066#0,475104#0	6235430	2	7	6235430
10287588000160#0,14520515000127#0	638529#0	6207062	2	1	6207062
04142323000170#0,86576121000100#0	31818#0,31839#0,31869#0,31892#0,390614#0,600341#0	6189358	2	6	6189358
