02470376000195	167945	3624485
07262567000185	167945	3624485
01138378000119	382776	3618123
04045408000130	382776	3618123
16865951000163	381434	3585404
19065633000106	381434	3585404
15692746000180	640833	3512989
66343518000136	640833	3512989
17153081000162	650868	3487690
19210906000169	650868	3487690
24146346000160	626118	3404242
32419587000164	626118	3404242
10588194000141	45943	3393000
00179193000190	538046	3370340
08766493000187	538046	3370340
07937101000132	297827	3305601
20766494000127	297827	3305601
11724011000130	35255	3123120
14847533000118	35255	3123120
03356389000109	97743	3078903
29672461000192	472708	3029999
25834847000283	293277	3016664
25834847000364	293277	3016664
03037450000147	230758	3005976
08760839000130	230758	3005976
05037485000101	637319	2969571
06006378000189	637319	2969571
60665981000703	396904	2954882
02608774000125	249936	2913019
04664638000188	249936	2913019
17027806000176	477178	2834476
22454801000160	477178	2834476
01799657000123	86771	2806801
13150466000115	86771	2806801
04762831000151	153738	2777290
07374284000125	153738	2777290
04501294000196	57812	2719840
10837906000119	228116	2710163
11063222000170	228116	2710163
01945461000108	384500	2696443
21661111000119	341811	2671459
05781473000197	60840	2641580
41662677000172	60840	2641580
03329501000104	384464	2613324
02433631000120	635824	2563732
11637671000184	635824	2563732
11642284000136	471426	2559008
25286775000104	471426	2559008
03062090000133	110675	2532833
23836281000112	110675	2532833
12305622000107	86600	2514701
25531534000175	86600	2514701
08934225000127	650914	2481968
22941062000130	650914	2481968
23986243000146	642424	2453329
20372734000109	564961	2450715
22368060000102	550375	2410200
11472323000102	384625	2408850
22028231000146	384625	2408850
01494315000103	458199	2371368
25649831000110	458199	2371368
08688784000102	144031	2355000
01683503000171	203863	2341444
13004947000112	203863	2341444
12838881000101	130035	2336762
13471232000170	377132	2320224
10495228000153	506474	2318766
17988161000138	506474	2318766
03338574000162	617832	2314493
15681360000173	617832	2314493
01956142000190	107109	2261549
03236327000155	107109	2261549
01098138000138	682320	2214571
17000364000174	682320	2214571
00000511110896	292978	2183818
05382118000145	284700	2139140
66342833000149	284700	2139140
65104762000183	487843	2112632
11618025000170	508013	2111428
17324358000172	508013	2111428
13045652000194	566779	2070600
23038796000177	566779	2070600
15785663000136	553040	2063160
33071454000102	553040	2063160
38606265000100	171323	2027895
41706664000158	171323	2027895
20437937000136	222846	2020671
23936361000140	222846	2020671
00995371000150	16139	2014903
07886006000157	16139	2014903
14230984000101	493281	2004450
19376730000110	493281	2004450
04896113000178	608457	1968797
25665159000156	129898	1956513
86585361000162	129898	1956513
03002290000109	365375	1924699
15145442000101	365375	1924699
18871475000119	187312	1908500
18871475000208	187312	1908500
31778641000103	612882	1885785
26213504000183	170945	1879841
26333163000180	170945	1879841
03327733000123	358083	1863252
19324490000100	358083	1863252
02775627000140	88553	1802967
03675902000116	88553	1802967
05467574000198	236056	1735984
07846431000112	236056	1735984
15280758000106	65672	1695444
20826047000116	65672	1695444
07789153000109	384805	1689788
22104604000110	384805	1689788
11010751000105	585907	1686050
23368939000109	585907	1686050
10764995000110	9529	1651833
21458263000119	9529	1651833
21563421000109	616250	1643356
24918136000143	616250	1643356
05511687000143	142920	1638898
13251490000140	142920	1638898
02900038000146	128498	1610146
10537265000187	128498	1610146
23972257000100	476230	1592007
50400407000184	476230	1592007
00419760000138	486920	1589540
17321137000140	486920	1589540
07440465000102	558551	1589438
19888532000135	558551	1589438
34274233009584	537026	1563000
59128553003605	537026	1563000
51780468000268	397425	1551785
54516661000101	397425	1551785
11478584000121	490930	1535082
18467740000106	490930	1535082
13274866000132	143993	1532843
27014086000168	633311	1527495
65146375000100	206615	1500000
15626947000180	484271	1488480
22951216000175	484271	1488480
00385408000129	349036	1480545
00390702000129	349036	1480545
04008449000157	637436	1463126
05205478000171	637436	1463126
12144840000107	110642	1427585
05157835000173	575487	1401602
12967142000101	575487	1401602
09179703000101	72112	1398370
23803398000108	72112	1398370
05280103000176	595503	1393203
10392419000190	595503	1393203
08739643000163	641699	1370539
01593821000141	74571	1359700
22218845000190	362904	1357877
09355359000156	372858	1354410
11025894000190	372858	1354410
02060549000105	132954	1335031
27022267000136	483318	1308060
29427944000121	483318	1308060
17306017000174	71909	1305877
17903093000167	71909	1305877
03155056000103	281330	1299778
07775533000194	281330	1299778
04861451000174	263905	1295450
13024531000166	263905	1295450
07521133000152	279119	1287940
17881480000140	279119	1287940
64533797000175	492861	1267560
27748454000100	472310	1265781
06135534000101	92731	1258396
13924440000187	92731	1258396
20626417000171	640839	1251550
21393507000122	640839	1251550
11514471000134	494728	1250196
24899800000154	571638	1217510
02234943001429	247943	1212730
17305623000175	92784	1211439
23936600000161	441879	1202835
22377460000176	712188	1199712
15771741000143	42489	1196020
22425425000185	42489	1196020
04973232000187	126296	1189549
28025918000104	126296	1189549
05452133000112	182730	1176900
12076332000139	609300	1169737
12291823000100	609300	1169737
41846494000107	148377	1165183
00517281000154	569484	1160450
02648739000130	569484	1160450
04398305000154	569484	1160450
11004107000124	569484	1160450
81067860000144	569484	1160450
10630158000107	560589	1154257
13697946000109	560589	1154257
04899622000154	209683	1151237
19551887000134	209683	1151237
00198603000140	481681	1144236
66400219000196	481681	1144236
07190209000104	484080	1143383
32545905000133	484080	1143383
08979088000147	348112	1142495
49324221000880	110021	1138350
17252670000106	638523	1112564
03784395000310	234790	1103590
18441826000151	234790	1103590
07614097000171	64536	1090319
07614097000252	64536	1090319
07619280000160	351727	1089366
38528006000109	351727	1089366
07893426000160	374873	1085577
70973367000177	374873	1085577
18806331000189	225299	1078500
19807208000145	225299	1078500
01828306000101	144167	1071300
12321077000142	144167	1071300
17390052000114	17190	1067350
19601959000100	17190	1067350
04218042000154	132598	1064640
21962609000111	132598	1064640
09613374000157	399650	1052731
10422684000173	399650	1052731
00393803000153	627843	1050656
17189700000179	627843	1050656
02662035000111	291803	1046186
19634108000164	291803	1046186
30684458000178	474520	1039493
04631338000100	623555	1034878
66323734000110	623555	1034878
07783083000181	55822	1028093
12990408000137	55822	1028093
04066872000103	444518	1018966
19044109000159	444518	1018966
05263281000199	571007	1013297
16792884000102	571007	1013297
04899663000140	244824	997127
21333749000120	244824	997127
81887838000140	486561	986295
10576934000200	109859	979740
10960864000109	109859	979740
10962960000196	70655	971402
61479002000957	70655	971402
04873391000100	248916	968522
18382858000123	248916	968522
02336864000104	579591	967086
68501899000160	58699	965000
05674315000138	230185	962095
09557013000130	230185	962095
04256592000168	211650	955753
11423333000140	211650	955753
05163253000108	595489	954500
08250241000109	595489	954500
07240791000176	246161	946617
17212069000505	246161	946617
17753841000172	1174	942868
44987774000123	397149	940638
59717553000102	397149	940638
01083568000186	432643	939600
64429400000108	432643	939600
04613091000191	398159	933055
86551744000110	398159	933055
28080959000101	383080	931542
28117934000127	383080	931542
13297013000116	579669	929053
86449907000158	115286	928312
29891289000168	622805	921845
02819245000170	600232	916163
22468894000181	522967	911758
30677016000102	522967	911758
0000000V788577	488151	911050
05018402000137	460299	910151
28197802000152	639849	903250
38711826000131	639849	903250
03969046000101	460688	900285
10828003000171	460688	900285
21047409000133	444878	895200
27157595000140	444878	895200
10507535000107	453319	884669
29755647000105	453319	884669
18943289000148	527189	884014
23852734000102	527189	884014
17119928000192	619931	878400
27984578000186	619931	878400
03382268000123	84932	875760
12090263000118	84932	875760
03072325000178	449553	874740
16744971000186	449553	874740
09285820000141	286634	874094
26624900000101	574653	870388
22123229000156	296808	867737
27106589000163	296808	867737
01617259000149	126542	861231
42987545000183	126542	861231
18814955000148	640399	857700
71106157000144	640399	857700
07768887000101	365590	854702
10939373000186	125686	851487
19371193000115	125686	851487
11372104000143	204529	847591
09400922000160	482927	844509
13841525000100	179616	828900
28186007000169	179616	828900
05210207000104	119644	825957
02777831000280	167312	825676
12285641000119	167312	825676
17939349000196	458893	825000
07545876000162	515412	824157
32336595000147	515412	824157
02706923000199	585896	815744
03441742000140	585896	815744
13400438000109	236329	813046
09404079000190	16106	811135
03588446000177	340999	808228
18684353000113	59317	804815
19435043000128	59317	804815
06220007000103	423336	800740
54813670000156	163224	796466
62719083000120	163224	796466
18987115000187	199733	791846
25645326000105	199733	791846
21481870000108	476913	790250
65129355000120	296803	779445
71074751000109	296803	779445
12378259000150	2085	777792
96733100000104	2085	777792
00761877000286	148451	776310
21828306000100	148451	776310
23168885000138	606423	775976
16527400000270	340965	769712
02951755000105	297112	768788
20880211000173	297112	768788
10429225000111	570985	767000
12268740000192	570985	767000
65333577000160	109878	765566
20601522000156	110101	761360
17415917000150	592856	759200
25817545000116	592856	759200
20315777000152	209711	757158
23299190000195	209711	757158
11553360000137	579665	755921
71351019000120	579665	755921
10280179000131	257682	747700
17171395000198	257682	747700
94894169000186	233192	747687
30000281000143	631611	747125
31631402000118	631611	747125
06986492000112	373759	742174
23326302000150	373759	742174
18242909000111	575175	736116
61485900000160	109997	728750
25106470000165	111381	725498
65237851000106	111381	725498
71336101000186	712207 722833	6564709
07004980000140	710956 722810	0
89560528000129	489936 722483	26925
21611823000123	722286 722286 722286 678927 722286 678927 722286 678927 722286 678927 678927 722286	0
21611903000189	722286 722286 722286 722286 722286 722286 722286	0
21689318000100	722286 722286 722286 722286 722286 722286 722286	0
10638444000100	569791 722278	144552
08390019000101	618597 722095 541925 541936	1992666
03157268000120	425839 721364 199922	260987
07694393000120	425839 721364 199922	260987
02314123000122	621739 721240	902682
03057228000106	621739 721240	902682
01844555000182	721203 721203	0
09562255000112	175178 720903	84999
29315419000386	720820 720820 720820	0
43761758000155	524882 720796 524882 720796	60000
42771949000135	716653 720759 109737 573504 153902 476297 614506 109737 281078 573504 19729	5252171
18224182000140	86546	720488
17778754000170	709718 719772	0
23677604000172	709718 719772	0
25176124000153	362227 719145 518244 640799 63090 362166	13616216
26006213000114	362227 719145 518244 640799 63090 362166	13616216
28832531000160	719076 719076 476408 476408	320000
04123797000175	718312 718313 718312 718313	0
40556615000113	718312 718313 242232 242274 242307 242257 242307 495884 242191 242177 242188 242180 242184 242185 242188 242191 495884 242177 242185 242185 242241 523637 242212 523637 242180 718312 718313 242236 242184 242185 242236 242241 242257 242212 242232 242274	22667352
09182725000112	379246 718295	100425
08914528000188	717641 717641	0
08914529000122	717641 717641	0
09032626000235	717641 717641	0
18769287000184	9492	717550
25320870000179	9492	717550
03338160000133	698502 717314	0
41941303000277	698502 717314	0
10676292000130	663789 716942 228401 228139 228140 228156 228471 228474 228247 228248 228249 528237 517951 668460 493011 228300 228339	6813281
13166741000199	663789 716942 228401 228139 228140 228156 228471 228474 228247 228248 228249 528237 517951 668460 493011 228300 228339	6813281
17984969000147	716938 716939	0
23128242000160	716938 716939	0
08297473000104	532905 716871 532807	3278656
10523564000162	636373 716586 260083 123060 193430 93754 93754 132978 622555 132978 499160 547366 499180 137892 631583 631583 91518 499160 499180 260155 93754 137892 636373 193430 132978 123060 140911 260155 716586 140911 140942 716586 140942 137892 260083 631583 91518 622555 123060 91518 636373 636373 91518 260083 260083 622555 132978 547366 93754 140911 716586 140942 93754 132978 499160 622555 499180 547366 91518 636373 631583 631583 260083 132978 260155 499160 499160 499180 499180 140911 140942 137892 137892 631583 193430 140911 716586 260155 140942 260155 91518 123060 499160 123060 499180 636373 140911 93754 716586 140942 137892 193430 260083 622555 622555 123060 547366 260155	13252380
10528740000159	140911 716586 140942 631583 631583 123060 499160 499180 636373 137892 622555 193430 260083 547366 123060 140911 716586 51132 140911 260155 140942 716586 93754 140942 716586 123060 636373 636373 132978 193430 260083 91518 622555 260083 499160 93754 547366 499180 631583 137892 260155 636373 132978 93754 93754 140911 716586 499160 123060 140942 91518 499160 499180 499180 137892 137892 137892 631583 193430 260083 622555 636373 260155 260155 260083 91518 132978 123060 123060 140911 716586 140942 91518 622555 132978 622555 499160 622555 499180 547366 547366 636373 631583 91518 631583 91518 372279 499160 260083 499180 137892 260155 193430 140911 140942 93754 132978 132978 260155 93754	13423880
11215485000157	346785 716485 208398 81594 128449 204904 43878 482360 109982 51260 140911 438124 180138 721229 89130 485494 84149 109783 447491 187864 69939 425311	3675742
18864562000149	346785 716485 208398 128449 43878 631583 631583 109982 51260 129436 180138 721229 631583 89130 109783 631583 187864 631583 631583 69939	5187935
05719875000161	324500 716461 324500 284764 543195 410512 284764 543195 410512	893416
04027894000164	716059 716059 716059 714207 502908 712207 714207 714268 712207 382905 626172 714268 716059 460300 716059	22188267
22635177000105	629089 716059 716059 716059 716059 629089 629089 629089 629089 716059 629089 629089 629089	1971712
48791685000168	119700 716057	622550
21657850000137	589626 715894 655927 678927 580319 678927 580331 578443 615514 678927 608417 722286 722286 623835 722286 722286 722286 678927 722286 722286 615753 615484 715894 678927	2493060
28215264000181	486918 715816 702079	114439
08809719000180	715813 715335	0
66000787000108	715813 715335	0
29576696000180	714951 714951	0
11436040000105	714759 714759	0
14453042000192	714759 714759	0
82873068000654	714759 714759	0
24878200000100	712047 714324 712218 712126	3196314
52202744000192	3685 714317 716054 476255 91258 501818 3685 170920 460299 474520 171005 716054 3685	18538956
18192252000125	710956 714069	0
13076881000176	422530 713952 484809	1668888
14482258000186	422530 713952 484809	1668888
09368070000171	207757 713284 170470 170472 170472 170475 221777 170343 221777 701860 221805 207757 713284 221805	932949
16753979000109	207757 713284 221777 221805 221777 207757 713284 221805	562940
26312888000191	513699 713003 712984 712891 257146	271085
24834945000177	712795 712798 477301 712795 712798 712795 712798 242102 477301 712795 712798 712795 712798 242102	467200
24834985000119	712795 712798 712795 712798 242102 242102 712795 712798 712795 712798 712795 712798	213000
24839687000111	712795 712798 712795 712798 712795 712798 712795 712798 712795 712798	0
25143848000109	712795 712798 712795 712798 712795 712798 712795 712798 712795 712798	0
20604641000162	242185 712795 712798 477301 477301 712795 712798 712795 712798 242102 712795 712798 712795 712798 242185 242185 242185 242102	861200
25143970000177	477301 712795 712798 477301 712795 712798 712795 712798 712795 712798 712795 712798	254200
17327540000187	515022 712240 379528 712240	392623
78589504000186	73469 712240 472745 362536 712240 436448	399759
33642743000114	712238 712237	0
08798468000266	712234 712234	0
88484969000126	712234 712234	0
02980420000107	712230 712230	0
05047357000149	712230 712230	0
26414703000150	712230 712230	0
04063331000121	712225 712225 47003 474520 474520 488151 474520	4189278
07301173000199	712225 712225	0
08088996000140	473821 712225 490551 634920 634923 634939 291752 712225	3913858
09603161000497	712225 712225	0
13656820000420	712225 712225	0
14837842000107	712225 712225	0
18605436000170	712047 712218	1357288
03859272000130	712201 712201	2623420
81243735001977	712201 712201	2623420
04915134000193	712192 712192 712192	2030249
07829326000175	712192 712192 712192	2030249
09290603000140	712192 712192 712192	2030249
69119782000189	712192 712192 712192	2030249
11328787000131	712190 712190 712190	875100
18054255000100	712190 712190 712190	875100
25046377000102	712190 712190 712190	875100
65963142000523	712190 712190 712190	875100
11262969000157	49380 712165	154627
20637873000117	49380 712165	154627
08750916000170	712164 712164 712164	72000
27363322000151	712164 712164 712164	72000
33909024000117	712164 712164 712164	72000
08571302000121	712075 712128 712142 712188 712185 712239	2368812
23865744000174	712075 712128 712142 712239 712066	996240
03887385000149	714324 712126	1839026
12914456000146	712061 712061	650000
28920218000183	712061 712061	650000
92678093000126	712061 712061	650000
13894195000102	712014 712014	2265600
18085647000129	711409 711411	0
27372436000168	711321 711322 711323	0
36723015000125	711321 711322 711323	0
02858842000104	622412 711054 721394 430693	1311236
19961036000160	399198 711054 397781 721394 32395 712225 638716 657938	13219159
35076308000103	700160 710401 700160 710401 721203 721203	0
24575728000100	709936 709940	0
64200520000120	709936 709940	0
23762552000485	446682 709920	239600
10888273000178	597524 709732 597524 709732 186827 186827 597524 709732 546375 186827 546375 186627 662913 185935 662913 186627 546375 185935 547409 547409 186627 662913 185935 547409	4498062
04682800000190	472797 709066	467505
31635921000154	472797 709066	467505
00239587190001	708245 708245	0
00326293650001	708245 708245	0
01481148000158	708040 708040	0
17421173000186	708030 708040 708027 670756 708030 708035 708040 716871 670757 670765 716878	0
30934925000170	708040 708040 711946	0
65271868000171	708030 708035 708030	0
35638331000136	708030 708030	0
05045005000154	481446	707620
21247514000116	481446	707620
00085822000112	115925 707406 624870 244082 703532 399248	36533577
13261413000171	115925 707406 624870 244082 703532 399248	36533577
02537890000109	619301 707157 15894 86279 614735 614749 614589	15294933
11251668000128	352239	706655
23539431000126	487766 704777	1228500
31217172000145	487766 704777	1228500
07015016003302	707790 704753 646292 646297 646292 646297 718692 707790 704753 718692	129940
29129554000175	707790 704753 718692 707790 704753 646292 646297 646292 646297 718692	129940
07759931000117	609890 704677 489231 484813	532137
07759935000103	609890 704677 489231 484813	532137
29283569000193	493060 704000	498364
02263430000121	703877 703877	0
05707507000101	703877 703877	0
29608268000192	703877 703877	0
26205384000172	647865 703641 485533 647771 189663	4134162
26881496000143	647865 703641 485533 647771 189663	4134162
04307650001298	578126 703532 703532 578126	4465201
76092907000190	296262 703532 578126 703532 296262 578126	7417411
03680853000100	620890 703518	764154
71087282000154	620890 703518	764154
17424788000166	659660 703454 648196 648198 715754 648201 518473	204657
26313494000158	468815 703374 414636 254984	102781
28738688000120	468815 703374 414636 687835 722946	24104
00454927000100	703033 703033 703033 703033 703033	0
05461142000170	703033 703033 703033 703033 703033	0
07788510000114	379230 703033 379230 703033 703033 703033 703033	198792
10452774000107	703033 703033 703033 703033 703033	0
11728613000166	703033 703033 703033 703033 703033	0
12980050000161	125327 703008 588532 588532 416026 125327 588532 703008 588532 416026 416026	5106150
25674730000107	84489 702860 136622 238462 489133 186370 690483 185656 136028 621650 186418 686821 686822 186137 135924 135926 196300 441872 484930 84489 537724 265547 135924 135926 135963 186472 496578 135978 484910 496589 265578 265547 185764 449603 135963 496578 628997 135978 407594 196300 496589 224600 265578 366447 701962 19086 19088 598116 86230 646187 604418 180949 341278 598123 224659 604421 180954 694758 604432 604435 351732 363699 224674 186311 187051 136156 604418 407608 511645 84506 266071 266076 604435 366447 186311 407633 511661 388587 186370 194959 186389 511696 185656 186979 194960 194979 194983 186370 609898 185978 197638 610191 702860 185656 185699 690483 187051 686821 686822 484910 181016 496589 484930 197696 341278 407594 489133 484910 194983 484964 186418 417694 417695 186137 449603 185978 598116 84489 701962 604421 280459 351732 186472 406302 604432 351746 16458 351732 185764 136156 280459 407608 341333 708934 224600 511645 388587 511661 363728 194959 701962 186389 621650 194960 186979 609902 194979 224659 511696 478522 194983 669256 224674 185699 86230 484910 463245 84506 462810 463261 265490 689054 689063 484964 186418 462841 196300 488784 197638 598116 417694 417695 185774 690566 598123 661719 351746 341278 136156 598116 560933 197696 427884 511645 266071 266076 407608 366447 341278 511661 136156 417694 417695 407633 511645 484769 194959 407608 511696 498132 194960 511661 194979 621650 185856 708934 194983 609898 194959 223052 511696 194960 255250 422534 60129 194979 363728 610191 222920 222925 194983 341333 249890 489133 280459 186418 704619 669256 609902 186137 489133 484880 719058 186418 689054 341278 598123 689063 186472 375135 488784 560933 265490 185764 185774 266071 266076 181016 675004 224600 619885 407633 341333 84422 84425 186137 427884 701962 224659 84466 223052 224674 186472 610191 497410 84422 484769 84425 255250 222920 222925 609902 181182 84466 422534 84489 372232 704619 185856 77960 77969 627295 16458 255250 136028 265797 375135 181182 185764 224600 89332 89337 135924 135926 265490 619885 417694 417695 265547 484880 135963 496578 224659 135978 496589 704730 265578 224674 661808 186841 489133 407594 87399 341333 498132 604418 604421 341333 372232 604432 604435 256241 186311 511144 609902 187051 669256 484847 388587 582338 186370 186389 372232 185656 186979 249931 265490 185978 265797 185699 265490 484880 60129 484910 136028 581646 483283 180864 484964 704730 135924 135926 265547 661808 186841 84422 84425 351732 717121 86230 351746 135963 373211 280459 265578 496578 135978 185856 496589 669256 84466 609898 511144 609902 407594 84489 255250 84506 373211 86230 621650 604418 484847 84506 604421 187051 627295 604432 604435 186311 484880 181016 388587 441872 484880 186370 136600 238462 136028 186389 537724 185656 186979 136622 196300 581646 185978 610941 185699 598116 135924 135926 598123 265547 341278 484910 136156 694758 135963 185856 265578 496578 135978 511645 496589 266071 266076 407608 366447 717121 511661 484964 363699 407633 194959 511696 194960 194979 351732 604418 372232 194983 609898 646187 351746 84422 84425 280459 610191 604435 186311 186979 84466 136600 136028	6893768190
05297782000196	702834 702834 152940 152940	7127681
10536585000112	428647 702726 153726 32448 584057 583908 582003 352338 251821 583640 352371 683164 675217 615338 109541 672229 81792 168196 397146 399493 370548 538707 397752 612343 398793 365307 206661 206388 190817 694190 493581 360675 352705 383862 583736 383880 32588 32592 479766 115856 115580 213318 213322 720765 213665 568344 206404 397566 396833 467842 396865 611466 364443 163284 635900 122816 625701 153987 32365 279065 352535 583826 352540 579652 579693 246875 213448 213476 398609 398312 398904 168352 309039 109778 399371 398054 438805 135514 538625 538627 206523 396957 397696 206585 163384	128633494
05597972000129	702725 702725	0
08958172000184	702725 702725	0
26344539000151	702725 702725	0
01739520000183	609096 702719 718741 713433 614691 697481 609096 704860 690492 624528 717861 715536 444380 495058 633027 457900 633092 627744 624405 624423 583253 474231 717678 645061 714325 715083 642680 668270 609096 721524 709168	2474190
17426228000140	609096 702719 593969 206782 702671 555126 687679 700686 421509 477562 477568 617825 206782 646660 669256 609096 702671 555126 695987 421509 427055 477562 477568 628869 483529 646660 649734 669256 609096 695987 721524 628869 483529 593969	3503164
16865089000199	702214 702214 627075 209757 702214 209757	724600
05719669000151	227166 701861 624046 227166 701861 624046 701861 624046	405932
13629994000151	670756 701790	0
31856528000190	701724 701724	0
31856543000139	701724 701724	0
01631484000130	700670 700688 669848 641082 636857 636892	1724608
31569490000175	700670 700688 669848 641082 636857 636892	1724608
03840986005670	666482 700654	0
24687735000101	666482 700654 577579 562081 714076	48857
05712234000185	699590 699590 397317 397317 657906	4967964
09249344000103	699590 699590 397317 397317	3703634
28922991000189	653102 699586	2756777
22963007000141	698766 698766 698766	0
10176996000144	47123	698485
71079073000169	47123	698485
00016501000166	698084 698084	0
05772904000159	698084 698084	0
37083474000154	698084 698084	0
05156381000116	346457	697999
11970609000100	346457	697999
13138905000174	66230 697775	36490
19268374000110	407134	696460
19268374000544	407134	696460
08714102000180	443586 696121 641699 443586 696121	1660750
12276148000132	443586 696121 443586 696121	290211
02659246000103	672771 695681 483868 656259 613427 635308 707379 425892 647903	1330157
09173120000165	413233 694897 505271	0
21755509000114	413233 694897 505271	0
13833079000183	694882 694889 646255 694882 529431 694889 720903 694879	365809
34075109000100	694878 694889 627823 694878 694889 535605 637755	143076
21613975000165	694889 694882 694882	0
29140254000197	694882 694882 402341 694878 694889 694878 694889	392280
28843702000156	659390 694878 694879 694889	1370236
86672029000135	160909 694878 694889 350647 694878 694889 160827	764475
07700245000170	694871 694871 694871	0
31396050000163	694871 694871 694871	0
09058456000187	687225 694652 675390 628876 680784 721399 615374 624454 668622 687225 694652 628876 675390 721399 615374 668622	673909
24810356000159	675390 694652 628876 680784 721399 615374 694652 668622 628876 687225 721399 615374 668622 675390 687225	586409
01568077000125	79679 694539 290179 32868 79679 32868 694539 290179	1176600
03746398000289	79679 694539 361716 290179 694539 290179 32868 79679 32868	1193760
05333043000102	694719 694429 694749 694392 694699 694992	751275
11917674000171	694719 694429 694749 694392 694699 694992	751275
01107391001263	674794 694205 429316 429318 429226 622224 680426 618085 545963 545966 720583 542642 674794 429316 429318 626992 553670 553676 479794 622224 680426 575520 618085 545963 545966 542642 694205 429226 626992 479794 720583 575520	26757763
20794988000115	604360 693744	312500
26965948000175	604360 693744	312500
05320821000129	693600 693601 422947 187306 187307 187308 187309 187316 187360 187372 187376 187379 187415 187416 686926 686927 686930	3481228
26308783000169	693600 693601 422947 187306 187307 187308 187309 187316 187360 187372 187376 187379 187415 187416 686926 686927 686930	3481228
08795062000149	9606 692981 9691 9455 9755 451237 9546	16002971
04199531000106	693520 692649 604087	1644863
20634242000144	693520 692649 604087	1644863
04406717000199	633733 692525 64925	1678930
04406717000270	633733 692525 64925	1678930
10495235000155	715433 692480	0
28951474000138	715433 692480	0
48838437000125	221846 690700 221846	316500
22618682000133	690357 690357	0
30876642000110	690357 690357	0
34057522000141	690357 690357	0
31486195000155	636542 690017	68261
24575752000149	699433 689884	0
13431621000171	543253 689458 97743 543321 97816 97865	13782713
10962750000106	638998 688937 599514 599538 66435 66441 66449	354344
23961667000156	638998 688937 599514 599538 66435 66441 66449	354344
22488841000122	476518 688109 476609	2105042
41728007000101	476518 688109 476609	2105042
27362435000132	687600 687601 486918 548058 715816 702079	313267
28374315000118	687600 687601 548058	198828
19487214000162	484415 687541 687550	1611291
30213754000190	484415 687541 687550	1611291
24810355000104	675390 687225 675390 694652 624454 628876 721399 694652 615374 668622 628876 687225 721399 615374 668622	673909
07403954000275	184471 686924 686924 484270 484291 641747 484389 484342 484372 484391 484391	4583777
